step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
893,11173.8857421875,0.0,-11355.865234375,-11355.865234375,11355.86328125,11432.19140625,11395.3671875,11473.0,11473.0,29.577917098999023,0.0,0.987610936164856,0.007475176360458136,0.9992491602897644,-0.0001247295003850013,0.0011269316310063004,-0.0005564720486290753,0.987084686756134,0.1383141279220581,0.040233440697193146
894,11186.396484375,0.0,-11355.970703125,-11355.970703125,11355.966796875,11432.2802734375,11395.375,11473.0,11473.0,29.526226043701172,0.0,0.9876363277435303,0.0074755167588591576,0.9992520213127136,-0.00012459223216865212,0.0011287787929177284,-0.0005511964554898441,0.9871125817298889,0.13802427053451538,0.0402621254324913
895,11198.9072265625,0.0,-11356.0751953125,-11356.0751953125,11356.072265625,11432.369140625,11395.375,11473.0,11473.0,29.474693298339844,0.0,0.9876615405082703,0.007475912105292082,0.9992550015449524,-0.0001240194687852636,0.0011305370135232806,-0.0005463278503157198,0.9871387481689453,0.13773533701896667,0.04031575098633766
896,11211.4169921875,0.0,-11356.1796875,-11356.1796875,11356.17578125,11432.45703125,11395.375,11473.0,11473.0,29.423316955566406,0.0,0.9876867532730103,0.007476365193724632,0.9992578625679016,-0.00012316992797423154,0.0011320895282551646,-0.0005418829969130456,0.9871627688407898,0.1374473124742508,0.040391433984041214
897,11223.927734375,0.0,-11356.283203125,-11356.283203125,11356.279296875,11432.544921875,11395.3828125,11473.0,11473.0,29.372098922729492,0.0,0.9877119064331055,0.007476875092834234,0.9992606043815613,-0.00012330088065937161,0.0011328266700729728,-0.0005378564237616956,0.9871855974197388,0.13716019690036774,0.040480855852365494
898,11236.4384765625,0.0,-11356.38671875,-11356.38671875,11356.3828125,11432.6328125,11395.390625,11473.0,11473.0,29.32103729248047,0.0,0.9877368807792664,0.007477437611669302,0.9992634654045105,-0.00012214540038257837,0.001132560078985989,-0.0005342306685633957,0.9872068762779236,0.1368740051984787,0.04057851806282997
899,11248.94921875,0.0,-11356.490234375,-11356.490234375,11356.486328125,11432.7197265625,11395.3984375,11473.0,11473.0,29.27012825012207,0.0,0.9877617955207825,0.007478056941181421,0.9992663264274597,-0.00012204758240841329,0.001132280332967639,-0.0005309832631610334,0.9872271418571472,0.13658873736858368,0.04067986086010933
900,11261.458984375,0.0,-11356.5927734375,-11356.5927734375,11356.58984375,11432.806640625,11395.4140625,11473.0,11473.0,29.219371795654297,0.0,0.987786591053009,0.007478736340999603,0.9992690682411194,-0.0001217780081788078,0.0011298571480438113,-0.0005280931363813579,0.9872474670410156,0.13630443811416626,0.040782198309898376
901,11273.9697265625,0.0,-11356.6953125,-11356.6953125,11356.693359375,11432.892578125,11395.4296875,11473.0,11473.0,29.16876983642578,0.0,0.9878113865852356,0.007479472551494837,0.999271810054779,-0.00012006590986857191,0.0011275094002485275,-0.000525541661772877,0.9872671365737915,0.13602109253406525,0.04087604954838753
902,11286.48046875,0.0,-11356.7978515625,-11356.7978515625,11356.794921875,11432.9794921875,11395.4765625,11473.0,11473.0,29.11832046508789,0.0,0.9878360033035278,0.007480265572667122,0.9992745518684387,-0.00011833638563985005,0.0011240072781220078,-0.0005233045667409897,0.9872875809669495,0.13573874533176422,0.04095964506268501
903,11298.9912109375,0.0,-11356.900390625,-11356.900390625,11356.8974609375,11433.0654296875,11395.484375,11473.0,11473.0,29.068021774291992,0.0,0.9878605604171753,0.0074811154045164585,0.9992772936820984,-0.0001179673126898706,0.0011200803564861417,-0.0005213636322878301,0.9873096942901611,0.13545742630958557,0.041023463010787964
904,11311.5009765625,0.0,-11357.001953125,-11357.001953125,11356.998046875,11433.1513671875,11395.546875,11473.0,11473.0,29.017871856689453,0.0,0.9878851175308228,0.007482022512704134,0.9992800354957581,-0.00011524245928740129,0.0011156282853335142,-0.0005197033751755953,0.9873324632644653,0.1351771056652069,0.04106608033180237
905,11324.01171875,0.0,-11357.1025390625,-11357.1025390625,11357.099609375,11433.236328125,11395.5546875,11473.0,11473.0,28.967872619628906,0.0,0.9879094362258911,0.0074829887598752975,0.9992827773094177,-0.00011244382767472416,0.001111784833483398,-0.0005183355533517897,0.9873583912849426,0.1348978728055954,0.04108550027012825
906,11336.5224609375,0.0,-11357.203125,-11357.203125,11357.201171875,11433.3212890625,11395.5859375,11473.0,11473.0,28.91802215576172,0.0,0.9879338145256042,0.0074840122833848,0.9992853999137878,-0.0001118084037443623,0.00110799225512892,-0.0005172676756046712,0.9873844981193542,0.13461968302726746,0.04108073562383652
907,11349.033203125,0.0,-11357.3037109375,-11357.3037109375,11357.30078125,11433.40625,11395.5859375,11473.0,11473.0,28.86831283569336,0.0,0.9879578948020935,0.007485095411539078,0.999288022518158,-0.00010811971151269972,0.0011048392625525594,-0.0005164962494745851,0.9874117970466614,0.13434259593486786,0.04104429483413696
908,11361.5439453125,0.0,-11357.404296875,-11357.404296875,11357.400390625,11433.490234375,11395.6171875,11473.0,11473.0,28.818756103515625,0.0,0.9879821538925171,0.007486236747354269,0.9992905855178833,-0.00010643811401678249,0.0011005880078300834,-0.0005160117871128023,0.9874398112297058,0.13406658172607422,0.040980610996484756
909,11374.0537109375,0.0,-11357.50390625,-11357.50390625,11357.5,11433.57421875,11395.6328125,11473.0,11473.0,28.76934051513672,0.0,0.9880061745643616,0.007487437687814236,0.9992932081222534,-0.00010371315875090659,0.0010963031090795994,-0.0005158137646503747,0.9874682426452637,0.13379162549972534,0.040895599871873856
910,11386.564453125,0.0,-11357.6025390625,-11357.6025390625,11357.599609375,11433.658203125,11395.6484375,11473.0,11473.0,28.720069885253906,0.0,0.9880301356315613,0.00748869962990284,0.9992958307266235,-0.00010201582335866988,0.0010915491729974747,-0.0005158983985893428,0.9874971508979797,0.13351774215698242,0.0407809354364872
911,11399.0751953125,0.0,-11357.701171875,-11357.701171875,11357.6982421875,11433.7421875,11395.671875,11473.0,11473.0,28.67094612121582,0.0,0.988054096698761,0.007490017917007208,0.9992984533309937,-0.00010162187390960753,0.0010878911707550287,-0.0005162706947885454,0.9875258207321167,0.13324491679668427,0.040645066648721695
912,11411.5859375,0.0,-11357.798828125,-11357.798828125,11357.796875,11433.8251953125,11395.6953125,11473.0,11473.0,28.621967315673828,0.0,0.9880779981613159,0.007491397205740213,0.9993009567260742,-9.986785880755633e-05,0.0010827960213646293,-0.0005169237265363336,0.9875538349151611,0.1329730898141861,0.04050210118293762
913,11424.095703125,0.0,-11357.896484375,-11357.896484375,11357.89453125,11433.908203125,11395.7265625,11473.0,11473.0,28.573129653930664,0.0,0.9881016612052917,0.007492837030440569,0.9993035793304443,-9.824693552218378e-05,0.0010778479045256972,-0.0005178667488507926,0.9875826239585876,0.13270223140716553,0.04034481197595596
914,11436.6064453125,0.0,-11357.994140625,-11357.994140625,11357.9921875,11433.9912109375,11395.75,11473.0,11473.0,28.524438858032227,0.0,0.9881252646446228,0.0074943373911082745,0.9993060827255249,-9.860560385277495e-05,0.001072681974619627,-0.0005191023810766637,0.9876113533973694,0.13243228197097778,0.04018311947584152
915,11449.1171875,0.0,-11358.091796875,-11358.091796875,11358.0888671875,11434.0732421875,11395.796875,11473.0,11473.0,28.475893020629883,0.0,0.9881488680839539,0.007495897356420755,0.9993085861206055,-9.813652286538854e-05,0.001067244098521769,-0.0005206332425586879,0.9876421689987183,0.13216319680213928,0.040018171072006226
916,11461.6279296875,0.0,-11358.189453125,-11358.189453125,11358.185546875,11434.1552734375,11395.8046875,11473.0,11473.0,28.42749786376953,0.0,0.9881723523139954,0.007497518789023161,0.999311089515686,-9.69745815382339e-05,0.0010626730509102345,-0.0005224662600085139,0.9876736402511597,0.13189490139484406,0.039850495755672455
917,11474.1376953125,0.0,-11358.28515625,-11358.28515625,11358.2822265625,11434.2373046875,11395.8515625,11473.0,11473.0,28.379241943359375,0.0,0.9881957173347473,0.007499201223254204,0.9993135929107666,-9.763164416654035e-05,0.0010568618308752775,-0.0005246195360086858,0.987707257270813,0.13162730634212494,0.03968970477581024
918,11486.6484375,0.0,-11358.380859375,-11358.380859375,11358.37890625,11434.318359375,11395.8515625,11473.0,11473.0,28.331138610839844,0.0,0.9882190227508545,0.007500944659113884,0.9993160963058472,-9.753147605806589e-05,0.0010506308171898127,-0.0005271006375551224,0.9877397418022156,0.13136036694049835,0.03953627496957779
919,11499.1591796875,0.0,-11358.4765625,-11358.4765625,11358.474609375,11434.400390625,11395.8671875,11473.0,11473.0,28.283180236816406,0.0,0.9882423281669617,0.007502747233957052,0.9993184804916382,-9.518701699562371e-05,0.0010457884054630995,-0.0005299202748574317,0.9877723455429077,0.13109399378299713,0.039393533021211624
920,11511.669921875,0.0,-11358.572265625,-11358.572265625,11358.5703125,11434.4814453125,11395.8828125,11473.0,11473.0,28.235366821289062,0.0,0.9882654547691345,0.007504615467041731,0.9993209838867188,-9.588038665242493e-05,0.0010407520458102226,-0.0005330872372724116,0.9878057837486267,0.1308281421661377,0.039280422031879425
921,11524.1796875,0.0,-11358.66796875,-11358.66796875,11358.6650390625,11434.5615234375,11395.8828125,11473.0,11473.0,28.18770408630371,0.0,0.988288402557373,0.007506543770432472,0.9993233680725098,-9.497022983850911e-05,0.0010352296521887183,-0.0005366043769754469,0.9878374934196472,0.13056276738643646,0.039187416434288025
922,11536.6904296875,0.0,-11358.76171875,-11358.76171875,11358.759765625,11434.642578125,11395.8828125,11473.0,11473.0,28.140186309814453,0.0,0.9883114695549011,0.0075085340067744255,0.9993257522583008,-9.434294770471752e-05,0.0010295065585523844,-0.0005404655239544809,0.9878674149513245,0.13029783964157104,0.03911739960312843
923,11549.201171875,0.0,-11358.857421875,-11358.857421875,11358.85546875,11434.72265625,11395.8828125,11473.0,11473.0,28.092817306518555,0.0,0.9883342385292053,0.00751058803871274,0.9993281364440918,-9.386493911733851e-05,0.0010231237392872572,-0.000544665555935353,0.9878955483436584,0.13003331422805786,0.03906968608498573
924,11561.7119140625,0.0,-11358.951171875,-11358.951171875,11358.94921875,11434.802734375,11395.8828125,11473.0,11473.0,28.045595169067383,0.0,0.9883570671081543,0.007512703072279692,0.9993305206298828,-9.403574949828908e-05,0.001017339644022286,-0.0005491886404342949,0.9879227876663208,0.1297691911458969,0.039045024663209915
925,11574.2216796875,0.0,-11359.044921875,-11359.044921875,11359.04296875,11434.8818359375,11395.890625,11473.0,11473.0,27.998516082763672,0.0,0.9883797764778137,0.007514882832765579,0.999332845211029,-9.415629756404087e-05,0.0010120701044797897,-0.0005540130077861249,0.9879487156867981,0.12950550019741058,0.03904654458165169
926,11586.732421875,0.0,-11359.1396484375,-11359.1396484375,11359.13671875,11434.9609375,11395.8984375,11473.0,11473.0,27.951587677001953,0.0,0.9884023666381836,0.007517123129218817,0.9993352293968201,-9.35510906856507e-05,0.001007949816994369,-0.0005591180524788797,0.9879734516143799,0.12924222648143768,0.03907102718949318
927,11599.2431640625,0.0,-11359.2333984375,-11359.2333984375,11359.23046875,11435.0400390625,11395.921875,11473.0,11473.0,27.904800415039062,0.0,0.9884249567985535,0.007519429549574852,0.9993374943733215,-9.484924521530047e-05,0.0010036234743893147,-0.0005644866032525897,0.9879963994026184,0.12897942960262299,0.03912462294101715
928,11611.75390625,0.0,-11359.326171875,-11359.326171875,11359.32421875,11435.119140625,11395.921875,11473.0,11473.0,27.858158111572266,0.0,0.988447368144989,0.007521799299865961,0.9993398785591125,-9.460689034312963e-05,0.0010002033086493611,-0.0005700959009118378,0.9880197048187256,0.1287171095609665,0.03920470550656319
929,11624.2646484375,0.0,-11359.419921875,-11359.419921875,11359.41796875,11435.197265625,11395.921875,11473.0,11473.0,27.81165885925293,0.0,0.9884697794914246,0.007524235174059868,0.999342143535614,-9.580858022673056e-05,0.000995166483335197,-0.0005759227788075805,0.9880408048629761,0.12845535576343536,0.03931303322315216
930,11636.7744140625,0.0,-11359.5126953125,-11359.5126953125,11359.5107421875,11435.275390625,11395.921875,11473.0,11473.0,27.765300750732422,0.0,0.988491952419281,0.007526732049882412,0.9993444085121155,-9.531056275591254e-05,0.000989947933703661,-0.0005819455254822969,0.9880598187446594,0.1281941831111908,0.03944721072912216
931,11649.28515625,0.0,-11359.60546875,-11359.60546875,11359.603515625,11435.353515625,11395.9609375,11473.0,11473.0,27.719087600708008,0.0,0.9885141253471375,0.0075292931869626045,0.9993466734886169,-9.623522055335343e-05,0.000984053942374885,-0.0005881200777366757,0.9880793690681458,0.12793366611003876,0.0396079421043396
932,11661.7958984375,0.0,-11359.697265625,-11359.697265625,11359.6953125,11435.431640625,11395.96875,11473.0,11473.0,27.673011779785156,0.0,0.9885362982749939,0.007531920447945595,0.9993489384651184,-9.567903907736763e-05,0.0009793214267119765,-0.0005944116855971515,0.9880977272987366,0.12767381966114044,0.03979046642780304
933,11674.306640625,0.0,-11359.791015625,-11359.791015625,11359.7890625,11435.5087890625,11396.0078125,11473.0,11473.0,27.6270751953125,0.0,0.9885583519935608,0.007534611038863659,0.9993512034416199,-9.58245582296513e-05,0.0009748500306159258,-0.0006007786141708493,0.988116443157196,0.1274147480726242,0.04000028222799301
934,11686.81640625,0.0,-11359.8837890625,-11359.8837890625,11359.8818359375,11435.5859375,11396.015625,11473.0,11473.0,27.581275939941406,0.0,0.9885802865028381,0.0075373719446361065,0.9993533492088318,-9.719758963910863e-05,0.0009709012811072171,-0.0006071912357583642,0.988135039806366,0.12715646624565125,0.04022815451025963
935,11699.3271484375,0.0,-11359.974609375,-11359.974609375,11359.97265625,11435.6630859375,11396.046875,11473.0,11473.0,27.535615921020508,0.0,0.9886022210121155,0.0075401971116662025,0.9993556141853333,-9.459639113629237e-05,0.000967849453445524,-0.000613624055404216,0.9881538152694702,0.12689901888370514,0.04047372564673424
936,11711.837890625,0.0,-11360.06640625,-11360.06640625,11360.064453125,11435.7392578125,11396.078125,11473.0,11473.0,27.490087509155273,0.0,0.988624095916748,0.007543087936937809,0.9993577599525452,-9.558554302202538e-05,0.0009663896635174751,-0.0006200649659149349,0.9881752729415894,0.12664246559143066,0.04073677211999893
937,11724.3486328125,0.0,-11360.158203125,-11360.158203125,11360.15625,11435.8154296875,11396.0859375,11473.0,11473.0,27.44469451904297,0.0,0.9886457324028015,0.007546044420450926,0.9993600249290466,-9.379545372212306e-05,0.0009655162575654685,-0.000626506342086941,0.98819500207901,0.1263868510723114,0.04101290926337242
938,11736.8583984375,0.0,-11360.25,-11360.25,11360.248046875,11435.8916015625,11396.1484375,11473.0,11473.0,27.399433135986328,0.0,0.9886674284934998,0.007549069356173277,0.9993621706962585,-9.378235699841753e-05,0.0009655715548433363,-0.0006329356110654771,0.9882159233093262,0.12613219022750854,0.04130389168858528
939,11749.369140625,0.0,-11360.3408203125,-11360.3408203125,11360.3388671875,11435.9677734375,11396.15625,11473.0,11473.0,27.354299545288086,0.0,0.988689124584198,0.007552160415798426,0.9993643164634705,-9.211197175318375e-05,0.0009653447195887566,-0.0006393457879312336,0.9882394075393677,0.12587852776050568,0.04161125421524048
940,11761.8798828125,0.0,-11360.4326171875,-11360.4326171875,11360.4306640625,11436.04296875,11396.1875,11473.0,11473.0,27.309297561645508,0.0,0.9887105822563171,0.007555317133665085,0.9993664622306824,-9.18204095796682e-05,0.0009661142248660326,-0.0006457234849222004,0.9882624745368958,0.12562589347362518,0.0419253334403038
941,11774.390625,0.0,-11360.5234375,-11360.5234375,11360.521484375,11436.119140625,11396.203125,11473.0,11473.0,27.264423370361328,0.0,0.9887320399284363,0.007558543235063553,0.9993686079978943,-9.245915134670213e-05,0.0009657941409386694,-0.0006520573515444994,0.988286018371582,0.12537428736686707,0.042251601815223694
942,11786.900390625,0.0,-11360.61328125,-11360.61328125,11360.611328125,11436.1943359375,11396.21875,11473.0,11473.0,27.21967315673828,0.0,0.9887534976005554,0.007561837788671255,0.9993707537651062,-9.125957876676694e-05,0.0009662408847361803,-0.0006583333015441895,0.988308310508728,0.12512372434139252,0.04257679730653763
943,11799.4111328125,0.0,-11360.705078125,-11360.705078125,11360.703125,11436.2685546875,11396.2265625,11473.0,11473.0,27.175048828125,0.0,0.988774836063385,0.007565198931843042,0.9993728995323181,-9.185614180751145e-05,0.0009670689469203353,-0.0006645327666774392,0.9883306622505188,0.12487423419952393,0.04290350526571274
